PROGRAM_ID,TITLE,Generated_Tags,Actual_Tags,Matching_Tags_Count
tt0202470,Rock Star,['satire' 'cult' 'romantic' 'flashback'],['cult'],1
tt0094964,Dead Ringers,['romantic' 'comedy'],['cult' 'murder' 'neo noir' 'psychedelic' 'sadist' 'tragedy'],0
tt0385700,Fainaru fantajî sebun adobento chirudoren,['flashback' 'revenge' 'murder' 'psychedelic'],['flashback' 'romantic'],1
tt2230358,Curse of Chucky,"['murder' 'horror' 'cult' 'violence' 'gothic' 'comedy' 'paranormal'
 'flashback' 'revenge' 'suspenseful']","['comedy' 'flashback' 'home movie' 'horror' 'murder' 'paranormal' 'sadist'
 'violence']",6
tt0090768,The Boy Who Could Fly,['comedy' 'romantic' 'entertaining'],['home movie' 'inspiring'],0
tt0113957,The Net,['murder' 'neo noir'],['action' 'murder' 'mystery' 'psychedelic' 'stupid' 'suspenseful'],1
tt0038109,Spellbound,['psychedelic' 'cute' 'fantasy' 'storytelling'],['flashback' 'murder' 'mystery' 'psychedelic' 'romantic' 'suspenseful'],1
tt0088258,This Is Spinal Tap,['satire' 'comedy' 'entertaining'],['absurd' 'boring' 'comedy' 'cult' 'humor' 'psychedelic' 'satire'],2
tt0154506,Following,['violence' 'murder' 'flashback' 'cult'],"['flashback' 'murder' 'neo noir' 'plot twist' 'psychological'
 'storytelling']",2
tt0038360,Black Angel,['murder' 'mystery'],['flashback' 'murder'],1
tt0075900,Curse of the Black Widow,['murder' 'revenge'],['murder' 'paranormal'],1
tt0060481,La guerre est finie,['romantic' 'murder' 'atmospheric'],['avant garde' 'romantic' 'violence'],1
tt2404463,The Heat,['satire' 'revenge' 'cult'],"['comedy' 'entertaining' 'good versus evil' 'murder' 'revenge' 'stupid'
 'violence']",1
tt0351817,Tasogare Seibei,"['flashback' 'murder' 'violence' 'dramatic' 'depressing' 'historical'
 'realism' 'neo noir' 'boring' 'sentimental']",['dramatic' 'suspenseful'],1
tt0450278,Hostel,['violence' 'revenge' 'flashback' 'romantic' 'murder'],"['action' 'boring' 'cult' 'gothic' 'horror' 'murder' 'revenge' 'sadist'
 'stupid' 'violence']",3
tt0103873,Braindead,['murder' 'violence'],"['comedy' 'cult' 'entertaining' 'flashback' 'horror' 'humor' 'murder'
 'psychedelic' 'sadist' 'violence']",2
tt0423651,Fingersmith,['mystery'],['historical fiction'],0
tt0082558,The Incredible Shrinking Woman,['psychedelic' 'satire' 'humor' 'comedy'],['satire'],1
tt0090327,Witchboard,['murder' 'paranormal' 'horror'],['horror' 'paranormal' 'violence'],2
tt1764234,Killing Them Softly,['murder' 'violence' 'flashback' 'revenge'],['boring' 'flashback' 'murder' 'realism' 'violence'],3
tt1628841,Independence Day: Resurgence,['flashback' 'violence' 'boring' 'psychedelic' 'entertaining'],"['alternate history' 'good versus evil' 'humor' 'murder' 'paranormal'
 'revenge' 'sci-fi' 'suspenseful' 'violence']",1
tt0108525,Wayne's World 2,['comedy' 'flashback' 'cult' 'romantic'],['cult' 'humor'],1
tt0118842,Chasing Amy,['romantic' 'comedy' 'satire'],['cult' 'entertaining' 'romantic'],1
tt0456630,Rinne,"['murder' 'insanity' 'haunting' 'paranormal' 'flashback' 'horror'
 'psychedelic' 'gothic' 'psychological' 'cruelty']",['flashback' 'haunting' 'revenge'],2
tt0110763,The Pagemaster,['good versus evil'],['boring' 'cult' 'psychedelic'],0
tt0097742,Licence to Kill,['murder' 'revenge' 'violence' 'neo noir'],"['cult' 'murder' 'mystery' 'revenge' 'sadist' 'suspenseful' 'tragedy'
 'violence']",3
tt0021814,Dracula,['gothic' 'good versus evil'],['atmospheric' 'cult' 'good versus evil' 'gothic' 'insanity'],2
tt0106452,Body Snatchers,"['violence' 'murder' 'suspenseful' 'action' 'cult' 'flashback' 'humor'
 'sci-fi' 'comedy' 'good versus evil']",['cult' 'psychedelic' 'satire' 'suspenseful'],2
tt0410377,Nim's Island,['romantic'],['absurd' 'flashback' 'home movie' 'psychedelic' 'storytelling'],0
tt0934584,Supercroc,['psychedelic'],['violence'],0
tt0066848,Blood and Lace,['murder' 'cult' 'comedy' 'prank' 'horror'],['cult' 'murder'],2
tt0241527,Harry Potter and the Sorcerer's Stone,['good versus evil' 'fantasy'],['cult' 'cute' 'fantasy' 'good versus evil' 'humor' 'mystery'],2
tt0397101,The Skeleton Key,"['murder' 'cult' 'paranormal' 'horror' 'insanity' 'psychedelic'
 'flashback' 'mystery']",['flashback' 'gothic' 'psychedelic' 'suspenseful'],2
tt2401878,Anomalisa,"['flashback' 'boring' 'dramatic' 'sentimental' 'comedy' 'psychological'
 'philosophical' 'mystery' 'storytelling']",['absurd'],0
tt0468565,Tsotsi,['murder' 'flashback' 'violence' 'suspenseful' 'storytelling'],['dramatic' 'flashback' 'murder'],2
tt0305224,Anger Management,['comedy' 'entertaining' 'romantic' 'humor' 'psychedelic' 'cute'],['comedy' 'entertaining' 'flashback' 'humor' 'psychological' 'violence'],3
tt0303361,May,"['murder' 'cult' 'flashback' 'comedy' 'violence' 'dark' 'revenge'
 'storytelling' 'home movie']","['comedy' 'cruelty' 'cult' 'flashback' 'insanity' 'murder' 'psychological'
 'romantic' 'tragedy' 'violence']",5
tt0054988,Homicidal,['murder'],['murder'],1
tt0455944,The Equalizer,['violence' 'murder' 'neo noir' 'revenge'],"['action' 'flashback' 'murder' 'neo noir' 'revenge' 'sadist' 'suspenseful'
 'violence']",4
tt1213644,Disaster Movie,['violence' 'entertaining'],['bleak' 'humor'],0
tt0083929,Fast Times at Ridgemont High,['comedy' 'cult' 'prank'],['cult' 'melodrama' 'prank' 'romantic'],2
tt1836944,The Baytown Outlaws,['violence' 'murder' 'revenge' 'flashback' 'neo noir'],['cult' 'murder' 'violence'],2
tt0783233,Atonement,['romantic' 'flashback' 'melodrama'],"['bleak' 'flashback' 'historical' 'realism' 'romantic' 'sentimental'
 'tragedy']",2
tt1280558,A Wednesday,['murder' 'suspenseful' 'neo noir' 'violence'],['flashback'],0
tt2271565,Reipu zonbi: Lust of the dead,['romantic'],['comedy' 'satire' 'violence'],0
tt0120363,Toy Story 2,['violence' 'psychedelic' 'entertaining' 'humor'],['cult' 'cute' 'entertaining' 'humor' 'violence' 'whimsical'],3
tt1075417,Race to Witch Mountain,['violence' 'entertaining' 'humor' 'psychedelic'],['boring' 'entertaining' 'paranormal'],1
tt0092007,Star Trek IV: The Voyage Home,['good versus evil' 'cult'],['boring' 'comedy' 'cult'],1
tt0081455,Scanners,['murder' 'violence'],"['cult' 'flashback' 'murder' 'paranormal' 'psychedelic' 'suspenseful'
 'tragedy' 'violence']",2
tt0303933,Drumline,['romantic' 'cute'],['comedy'],0
tt0082497,The Hand,['flashback' 'suspenseful' 'paranormal' 'horror' 'murder' 'mystery'],['cult' 'good versus evil' 'gothic' 'murder'],1
tt0114958,Witchcraft 7: Judgement Hour,['violence' 'cult' 'murder' 'comedy'],['paranormal'],0
tt0096511,Zombi 3,['violence' 'murder' 'cult'],['good versus evil' 'violence'],1
tt0101587,City Slickers,['romantic'],['entertaining'],0
tt0031505,Jamaica Inn,['action' 'violence' 'murder'],['insanity' 'intrigue' 'murder' 'suspenseful'],1
tt4651520,Bad Moms,['romantic' 'entertaining'],['adult comedy' 'satire'],0
tt0266543,Finding Nemo,['horror' 'paranormal' 'cult'],"['boring' 'comedy' 'cute' 'entertaining' 'feel-good' 'flashback' 'humor'
 'sentimental']",0
tt0189998,Shadow of the Vampire,['cult' 'violence' 'gothic' 'murder' 'horror'],['cult' 'gothic' 'murder' 'satire'],3
tt0180825,Metal Gear Solid,"['violence' 'murder' 'flashback' 'suspenseful' 'comedy' 'psychedelic'
 'cult' 'humor']",['paranormal'],0
tt0120783,The Parent Trap,['comedy'],['cute' 'prank'],0
tt1661199,Cinderella,['fantasy' 'romantic'],['fantasy' 'romantic'],2
tt0117887,That Thing You Do!,['romantic'],['satire'],0
tt0066528,The Virgin and the Gypsy,['melodrama'],['flashback' 'melodrama'],1
tt0090564,3:15,['violence' 'revenge'],['violence'],1
tt0808185,Den brysomme mannen,"['flashback' 'murder' 'violence' 'psychological' 'storytelling' 'dark'
 'suspenseful' 'home movie']",['cult' 'dark' 'entertaining' 'psychedelic'],1
tt0071396,Messiah of Evil,['murder' 'insanity' 'gothic'],['dark' 'good versus evil' 'paranormal'],0
tt0475532,Chello hongmijoo ilga salinsagan,['murder' 'insanity' 'flashback'],['cult' 'flashback' 'haunting' 'murder' 'revenge' 'romantic' 'violence'],2
tt2368619,Bastille Day,['violence' 'murder' 'revenge' 'cult' 'comedy' 'humor'],['comedy' 'flashback' 'murder' 'revenge' 'violence'],4
tt0118887,Cop Land,['murder' 'flashback' 'neo noir' 'revenge'],['cult' 'dramatic' 'flashback' 'murder' 'neo noir' 'violence'],3
tt0078111,Pretty Baby,['cult'],['cult'],1
tt1645155,Erased,"['murder' 'suspenseful' 'flashback' 'violence' 'mystery' 'neo noir'
 'revenge']",['murder' 'violence'],2
tt1291580,Behind the Candelabra,['depressing' 'dramatic'],['flashback' 'queer'],0
tt0078935,Cannibal Holocaust,['violence' 'murder' 'flashback'],"['cruelty' 'cult' 'horror' 'insanity' 'murder' 'sadist' 'suspenseful'
 'tragedy' 'violence']",2
tt3322312,Daredevil,['violence' 'murder' 'neo noir' 'revenge' 'flashback'],['neo noir' 'violence'],2
tt0120888,The Wedding Singer,['romantic' 'entertaining'],['comedy' 'cute' 'entertaining' 'feel-good' 'romantic'],2
tt0086006,Never Say Never Again,['murder' 'cult' 'suspenseful' 'violence'],['cult' 'good versus evil' 'murder' 'revenge' 'violence'],3
tt0094747,Bird,['murder' 'flashback' 'mystery' 'storytelling'],['flashback' 'tragedy'],1
tt0210616,Center Stage,['romantic'],['romantic'],1
tt0433383,"Good Night, and Good Luck.",['dramatic' 'historical' 'flashback' 'boring' 'realism' 'inspiring'],['flashback' 'historical' 'inspiring' 'suspenseful' 'thought-provoking'],3
tt0108399,True Romance,['murder' 'neo noir' 'flashback' 'violence' 'revenge'],['action' 'comedy' 'cult' 'murder' 'romantic' 'violence'],2
tt0356470,A Cinderella Story,['romantic' 'entertaining' 'comedy' 'cute' 'psychedelic'],['dramatic' 'fantasy' 'romantic'],1
tt0075882,Count Dracula,['gothic' 'cult' 'revenge'],['good versus evil' 'gothic' 'insanity' 'psychedelic'],1
tt0016643,The Better 'Ole,['flashback' 'boring'],['murder'],0
tt1956620,Sex Tape,['comedy' 'entertaining' 'humor'],['comedy' 'entertaining' 'stupid' 'violence'],2
tt0186894,Bounce,['dramatic' 'sentimental' 'romantic'],['romantic'],1
tt0118308,Emma,['romantic'],['romantic' 'satire'],1
tt0055464,Something Wild,['murder' 'cult'],['melodrama'],0
tt1838544,Gone,['murder' 'mystery' 'suspenseful'],['flashback' 'revenge' 'suspenseful' 'violence'],1
tt0197521,"Godzilla, King of the Monsters!",['violence'],['cult' 'flashback' 'suspenseful'],0
tt1490017,The Lego Movie,['alternate reality'],['clever' 'entertaining' 'psychedelic'],0
tt0087363,Gremlins,['cult' 'horror' 'comedy' 'flashback'],['comedy' 'cult' 'horror'],3
tt0042531,The Gunfighter,['murder'],['murder' 'revenge'],1
tt0059017,Cat Ballou,['revenge' 'murder'],['revenge'],1
tt0052602,The Bat,['murder'],['murder'],1
tt1018723,Get Smart's Bruce and Lloyd Out of Control,['psychedelic' 'violence' 'revenge' 'comedy' 'humor' 'murder'],['flashback'],0
tt0287846,Dracula,['gothic' 'good versus evil'],['murder'],0
tt2494362,Bone Tomahawk,['murder' 'violence' 'revenge' 'cult' 'suspenseful' 'flashback'],['murder' 'violence'],2
tt1714208,The Woman,"['murder' 'violence' 'cult' 'cruelty' 'sadist' 'romantic' 'flashback'
 'suspenseful' 'atmospheric' 'insanity']",['absurd' 'cruelty' 'revenge' 'sadist' 'violence'],3
tt0371246,Spanglish,['romantic' 'dramatic' 'comedy'],['bleak' 'romantic' 'sentimental' 'storytelling' 'western'],1
tt0015648,Bronenosets Potyomkin,['violence' 'murder'],['cult' 'murder' 'violence'],2
tt0102558,Nothing But Trouble,['comedy' 'satire' 'cult' 'flashback' 'violence'],['comedy' 'cult'],2
tt0372873,D-War,['flashback' 'good versus evil'],['action' 'good versus evil'],1
tt0078326,Straight Time,['murder' 'flashback' 'romantic'],['murder' 'neo noir' 'revenge' 'violence'],1
tt1987028,Werewolf: The Beast Among Us,['violence' 'cult' 'murder'],['violence'],1
tt1931533,Seven Psychopaths,"['murder' 'comedy' 'cult' 'revenge' 'entertaining' 'mystery' 'humor'
 'flashback' 'violence' 'neo noir']","['atmospheric' 'clever' 'comedy' 'entertaining' 'flashback' 'murder'
 'psychedelic' 'storytelling' 'violence']",5
tt2918436,The Lazarus Effect,['flashback' 'murder' 'paranormal' 'violence'],['flashback' 'murder' 'paranormal'],3
tt0063823,Yellow Submarine,['psychedelic'],['cult' 'good versus evil' 'psychedelic' 'romantic'],1
tt0824330,Les femmes de l'ombre,['murder' 'violence' 'suspenseful'],['historical fiction' 'romantic'],0
tt0087054,Choose Me,['murder' 'flashback'],['absurd' 'melodrama' 'neo noir' 'psychedelic' 'romantic'],0
tt0110002,Heart of Darkness,"['flashback' 'murder' 'mystery' 'atmospheric' 'psychological'
 'suspenseful' 'romantic']",['insanity'],0
tt0067549,The Panic in Needle Park,['violence' 'neo noir'],['romantic'],0
tt0067341,Let's Scare Jessica to Death,['paranormal' 'haunting' 'horror'],['cult' 'insanity' 'murder' 'psychedelic'],0
tt2261331,Black Sea,['suspenseful' 'murder' 'mystery' 'realism'],['flashback' 'murder'],1
tt0395169,Hotel Rwanda,"['murder' 'historical' 'violence' 'flashback' 'dramatic' 'tragedy'
 'realism']","['cruelty' 'depressing' 'dramatic' 'good versus evil' 'historical'
 'murder' 'mystery' 'romantic' 'tragedy' 'violence']",5
tt0112896,Dracula: Dead and Loving It,['gothic' 'cult'],['cult' 'gothic' 'romantic'],2
tt0399095,Trade,['murder' 'flashback' 'violence' 'neo noir'],['cruelty' 'flashback' 'murder' 'revenge' 'romantic' 'violence'],3
tt0051899,Man of the West,['murder' 'violence' 'flashback'],['cult' 'murder' 'romantic'],1
tt0048947,Anastasia,['dramatic'],['romantic'],0
tt1321870,Gangster Squad,['violence' 'revenge' 'murder' 'neo noir' 'flashback'],"['action' 'entertaining' 'good versus evil' 'humor' 'murder' 'neo noir'
 'revenge' 'violence']",4
tt0096933,Black Rain,"['murder' 'violence' 'neo noir' 'flashback' 'revenge' 'suspenseful'
 'comedy']",['boring' 'cult' 'murder' 'neo noir' 'romantic' 'suspenseful' 'violence'],4
tt1033575,The Descendants,['romantic' 'flashback' 'dramatic'],['boring' 'dramatic' 'entertaining' 'plot twist' 'romantic' 'sentimental'],2
tt4897822,Where to Invade Next,['historical'],['historical' 'satire'],1
tt0087015,C.H.U.D.,['murder' 'suspenseful' 'violence' 'atmospheric'],['cult' 'violence'],1
tt0091192,Hell High,['murder' 'insanity'],['murder' 'prank'],1
tt0066892,Carnal Knowledge,['romantic' 'flashback' 'revenge' 'murder' 'comedy'],['comedy'],1
tt0903627,Julia,['flashback' 'dramatic' 'boring'],['murder' 'romantic' 'violence'],0
tt1781769,Anna Karenina,['flashback' 'romantic' 'melodrama' 'dramatic'],['dramatic' 'fantasy' 'romantic' 'sentimental'],2
tt0078723,1941,['comedy' 'humor'],['absurd' 'cult' 'psychedelic' 'satire'],0
tt0080661,Dressed to Kill,['murder'],"['cult' 'murder' 'mystery' 'neo noir' 'pornographic' 'sadist'
 'suspenseful' 'violence']",1
tt0069341,Tales from the Crypt,['murder' 'paranormal' 'comedy'],['cruelty' 'cult' 'flashback' 'murder' 'revenge'],1
tt0097647,The Karate Kid Part III,['violence' 'revenge' 'action' 'tragedy'],['revenge' 'violence'],2
tt1385912,I Can Do Bad All by Myself,['melodrama'],['romantic'],0
tt0256415,Sweet Home Alabama,['romantic' 'murder'],['entertaining' 'flashback' 'romantic'],1
tt0100827,Due occhi diabolici,['murder' 'suspenseful' 'paranormal'],"['flashback' 'gothic' 'horror' 'murder' 'plot twist' 'psychedelic'
 'revenge' 'violence']",1
tt0409793,Cargo,['murder' 'suspenseful' 'flashback' 'violence' 'mystery'],['murder'],1
tt0119361,In the Company of Men,['satire' 'romantic'],['comedy' 'cruelty' 'cult' 'psychological' 'revenge' 'romantic' 'satire'],2
tt0380687,Satan's Little Helper,['murder' 'cult'],['comedy' 'satire' 'violence'],0
tt0499448,The Chronicles of Narnia: Prince Caspian,['violence'],['boring' 'fantasy' 'good versus evil' 'romantic' 'violence'],1
tt0063442,Planet of the Apes,['violence' 'good versus evil' 'sci-fi' 'action' 'anti war'],['allegory' 'cult' 'dramatic' 'murder' 'satire' 'suspenseful' 'violence'],1
tt0120660,Enemy of the State,['murder' 'neo noir' 'violence' 'comedy' 'revenge' 'suspenseful'],"['comedy' 'cult' 'humor' 'murder' 'mystery' 'neo noir' 'revenge'
 'suspenseful' 'violence']",6
tt0117913,A Time to Kill,['murder' 'violence' 'flashback' 'neo noir' 'revenge' 'melodrama'],['murder' 'revenge' 'tragedy' 'violence'],3
tt1351685,Jack the Giant Slayer,['fantasy' 'historical fiction'],['fantasy' 'humor' 'revenge' 'romantic'],1
tt0401711,"Paris, je t'aime","['flashback' 'boring' 'dramatic' 'philosophical' 'psychedelic'
 'sentimental' 'psychological' 'storytelling' 'thought-provoking'
 'depressing']",['cult' 'flashback' 'romantic' 'storytelling'],2
tt0109723,Embrace of the Vampire,['romantic' 'murder' 'violence'],['cult' 'murder'],1
tt0257516,Cursed,['murder'],"['absurd' 'comedy' 'cult' 'murder' 'psychedelic' 'revenge' 'satire'
 'suspenseful' 'violence']",1
tt0419887,The Kite Runner,['flashback'],['flashback' 'murder' 'romantic' 'storytelling' 'violence'],1
tt0089457,Ladyhawke,['fantasy' 'flashback' 'good versus evil' 'revenge' 'psychedelic' 'murder'],['dramatic' 'fantasy' 'murder' 'romantic' 'tragedy' 'violence'],2
tt0043461,The Desert Fox: The Story of Rommel,['violence'],['murder'],0
tt4034228,Manchester by the Sea,"['flashback' 'murder' 'violence' 'comedy' 'romantic' 'boring' 'dramatic'
 'storytelling']",['flashback'],1
tt0762107,I Now Pronounce You Chuck & Larry,['satire'],['comedy' 'romantic'],0
tt0439771,The Prophecy: Forsaken,['murder' 'violence' 'good versus evil' 'paranormal'],['flashback'],0
tt1065073,Boyhood,['romantic'],['boring' 'romantic' 'violence'],1
tt1023114,The Way Back,['cute'],['murder'],0
tt1179056,A Nightmare on Elm Street,['murder'],['flashback' 'murder' 'psychedelic' 'revenge' 'violence'],1
tt0077588,The Fury,['violence' 'murder' 'good versus evil' 'revenge'],['cult' 'flashback' 'gothic' 'insanity' 'paranormal'],0
tt0068152,$,['comedy' 'murder' 'violence' 'neo noir' 'suspenseful' 'humor' 'revenge'],['murder'],1
tt1350498,Mega Shark vs. Giant Octopus,['violence'],['humor'],0
tt0112585,The Brothers McMullen,['romantic' 'flashback' 'comedy' 'dramatic'],['romantic'],1
tt0089038,Don't Open Till Christmas,"['murder' 'revenge' 'violence' 'sadist' 'cult' 'cruelty' 'horror'
 'insanity']",['cruelty' 'cult' 'flashback' 'murder' 'sadist' 'violence'],5
tt0323808,The Wicker Tree,['suspenseful'],['comedy' 'satire'],0
tt0997147,Dai-Nihonjin,['comedy' 'violence' 'cult' 'satire' 'humor'],['bleak' 'boring' 'satire'],1
tt2042568,Inside Llewyn Davis,['philosophical' 'sentimental' 'depressing' 'storytelling' 'psychedelic'],"['atmospheric' 'boring' 'comedy' 'depressing' 'entertaining' 'flashback'
 'psychedelic' 'storytelling']",3
tt0069956,Il paese del sesso selvaggio,['violence' 'murder' 'flashback' 'revenge'],['cruelty' 'romantic' 'sadist' 'violence'],1
tt0083791,The Dark Crystal,['psychedelic'],['cult' 'dark' 'fantasy' 'good versus evil' 'psychedelic'],1
tt0096808,Amityville: The Evil Escapes,['paranormal' 'haunting'],['paranormal'],1
tt2647544,Sleepy Hollow,['insanity'],['murder'],0
tt0095294,Hellbound: Hellraiser II,"['violence' 'murder' 'horror' 'flashback' 'good versus evil' 'cult'
 'paranormal']","['cult' 'good versus evil' 'gothic' 'horror' 'insanity' 'murder'
 'violence']",5
tt0365847,San wa,['cult'],['action' 'flashback'],0
tt0417148,Snakes on a Plane,['murder' 'suspenseful' 'flashback'],['absurd' 'cult' 'murder' 'suspenseful' 'violence'],2
tt0026781,The Nitwits,['murder' 'comedy'],['murder'],1
tt0034172,Shadow of the Thin Man,['murder'],['murder'],1
tt0086429,Testament,"['sentimental' 'dramatic' 'storytelling' 'boring' 'mystery' 'atmospheric'
 'psychological' 'philosophical' 'suspenseful']",['flashback' 'home movie' 'tragedy'],0
